twp_student_id,twp_program_id,payment_date,payment_amount
3615,8927,2019-03-29,1452.69
3615,8927,2019-11-29,1320.65
3615,8927,2020-02-01,483
3615,8927,2021-02-15,1472
3615,8927,2021-10-19,2571
3615,8927,2022-02-18,2533
3616,8928,2018-08-15,1195.85
3616,8928,2021-02-15,1760.35
3616,8928,2021-06-22,1073.57
3617,8929,2018-01-15,1588.54
3618,8930,2018-08-15,1211.85
3618,8930,2018-12-31,1488.06
3618,8930,2019-03-29,1233.49
3618,8930,2019-07-15,1233.49
3618,8930,2019-11-29,1610.43
3618,8930,2020-02-01,1471.19
3620,8932,﻿2017-10-01,1471.85
3620,8932,2018-01-15,574.8
3621,8933,2018-08-15,1366.55
3621,8933,2018-12-31,1679.04
3621,8933,2019-03-29,1679.04
3621,8933,2019-07-15,1392
3621,8933,2019-11-29,1219
3621,8933,2020-02-01,1237.67
3621,8933,2020-10-30,-51
3622,8934,2018-08-15,2161.28
3622,8934,2018-12-31,720.2
3622,8934,2019-03-29,2360.73
3622,8934,2019-11-29,2724.16
3622,8934,2020-02-01,2364.16
3622,8934,2020-10-30,5209.16
3622,8934,2021-02-15,4849.16
3622,8934,2021-06-22,1219.39
3622,8934,2021-10-19,2273.17
3622,8934,2022-02-18,4336.96
3623,8935,2018-12-31,1832.75
3623,8935,2019-03-29,1660.67
3623,8935,2019-07-15,1158.85
3623,8935,2019-11-29,1194.97
3623,8935,2020-02-01,1217
3623,8935,2020-06-12,610
3623,8935,2020-10-30,1978.56
3623,8935,2021-02-15,1275.94
3623,8935,2021-06-22,1141.93
3624,8936,2018-08-15,1168.19
3624,8936,2018-12-31,851.06
3624,8936,2021-06-22,815.98
3624,8936,2022-02-18,387.84
3625,8937,﻿2017-10-01,2089.91
3625,8937,2018-12-31,2635.33
3625,8937,2019-03-29,2438.04
3625,8937,2019-07-15,1732.06
3625,8937,2019-11-29,3551.52
3625,8937,2020-02-01,2443
3625,8937,2020-10-30,1983.21
3625,8937,2021-02-15,146.91
3626,8938,2018-08-15,1211.85
3626,8938,2020-10-30,1695.74
3627,8939,2018-08-15,2941.99
3627,8939,2018-12-31,2046.85
3627,8939,2019-03-29,1507.57
3627,8939,2021-10-19,1475.72
3627,8939,2022-02-18,1901.4
3628,8940,﻿2017-10-01,3467.97
3628,8940,2018-01-15,2385.84
3628,8940,2018-08-15,2331.86
3628,8940,2018-12-31,3724.98
3628,8940,2019-03-29,2000.23
3628,8940,2019-07-15,1837.22
3628,8940,2019-11-29,1124.16
3628,8940,2020-02-01,1609
3629,8941,2019-11-29,200
3629,8941,2020-06-12,2080
3629,8941,2020-10-30,149.48
3631,8943,2019-03-29,2017.76
3631,8943,2019-11-29,2187
3631,8943,2020-02-01,2140
3632,8944,2018-08-15,1294.89
3632,8944,2018-12-31,2565.2
3632,8944,2019-03-29,-504.71
3633,8945,2019-03-29,2355.46
3633,8945,2020-02-01,2941.58
3633,8945,2020-10-30,3262.52
3633,8945,2021-02-15,2933.77
3633,8945,2021-06-22,2933.77
3633,8945,2021-10-19,2815
3634,8946,2018-12-31,151.94
3634,8946,2022-02-18,3332
3635,8947,2021-10-19,13372
3639,8951,2020-10-30,582.93
3639,8951,2021-02-15,582.93
3639,8951,2021-10-19,2442.47
3639,8951,2022-02-18,-275
3640,8952,﻿2017-10-01,1319.32
3640,8952,2018-01-15,1381.36
3641,8953,2018-12-31,2541.15
3641,8953,2019-03-29,1826.11
3641,8953,2020-02-01,2027.38
3641,8953,2020-06-12,0
3641,8953,2020-10-30,2711.84
3641,8953,2021-02-15,1832.41
3641,8953,2021-06-22,1832.41
3641,8953,2021-10-19,2253.31
3642,8954,2018-12-31,964.8
3643,8955,2018-08-15,493.81
3643,8955,2018-12-31,1876.26
3643,8955,2019-03-29,2147.99
3643,8955,2019-11-29,2572.58
3643,8955,2020-02-01,2211
3643,8955,2020-10-30,2316.58
3643,8955,2021-02-15,2310
3643,8955,2021-10-19,2518.12
3643,8955,2022-02-18,1713.01
3644,8956,2018-12-31,2280.73
3644,8956,2019-03-29,2022.19
3644,8956,2019-11-29,1062
3644,8956,2020-02-01,1552
3644,8956,2020-06-12,541
3644,8956,2020-10-30,3623.62
3644,8956,2021-02-15,3082.97
3644,8956,2021-06-22,1061.47
3644,8956,2021-10-19,2633.63
3644,8956,2022-02-18,3143.64
3645,8957,2018-12-31,1160.72
3646,8958,2021-02-15,2607.5
3647,8959,2018-08-15,2062.86
3647,8959,2018-12-31,2352.94
3647,8959,2019-03-29,2108.58
3647,8959,2019-07-15,2376.84
3647,8959,2019-11-29,2439.34
3647,8959,2020-02-01,895
3647,8959,2020-06-12,684.69
3647,8959,2020-10-30,867.49
3648,8960,2020-06-12,53
3648,8960,2020-10-30,2082.95
3648,8960,2021-02-15,2582.96
3648,8960,2021-06-22,1612.94
3648,8960,2021-10-19,1613.62
3648,8960,2022-02-18,2123.62
3649,8961,2018-12-31,2024.2
3649,8961,2019-03-29,2384.45
3649,8961,2019-11-29,2144.73
3649,8961,2020-02-01,1648
3649,8961,2020-06-12,2245
3649,8961,2020-10-30,2979.34
3649,8961,2021-02-15,2120.99
3651,8963,2018-12-31,1129.84
3651,8963,2019-03-29,1129.84
3652,8964,2018-12-31,387
3652,8964,2019-03-29,791
3652,8964,2019-07-15,162.2
3652,8964,2019-11-29,1248.69
3652,8964,2020-02-01,1222
3652,8964,2020-06-12,632
3652,8964,2020-10-30,2264.21
3652,8964,2021-02-15,1250.16
3653,8965,2018-12-31,1532
3653,8965,2019-11-29,1532
3654,8966,2018-12-31,3047
3655,8967,2018-12-31,1129.84
3655,8967,2019-03-29,1173.35
3656,8968,2018-12-31,1252.64
3656,8968,2019-03-29,1252.64
3656,8968,2019-07-15,359.16
3656,8968,2019-11-29,1894.61
3656,8968,2020-02-01,1595.45
3656,8968,2020-06-12,1001.37
3656,8968,2020-10-30,-41
3657,8969,2020-10-30,1711.34
3657,8969,2021-02-15,200
3658,8970,2019-03-29,5849.36
3658,8970,2019-11-29,3100.76
3658,8970,2020-02-01,2825.58
3658,8970,2020-06-12,1101.36
3658,8970,2020-10-30,3698
3658,8970,2021-02-15,3062.44
3658,8970,2021-10-19,2561.24
3658,8970,2022-02-18,1540.84
3659,8971,2018-12-31,2729.46
3659,8971,2019-03-29,2861.62
3659,8971,2019-11-29,2399.34
3659,8971,2020-02-01,2347
3659,8971,2020-10-30,2374.97
3659,8971,2021-02-15,2326.49
3660,8972,2021-10-19,2627.39
3660,8972,2022-02-18,1858.47
3661,8973,2018-12-31,2873.25
3661,8973,2019-03-29,2895
3661,8973,2019-11-29,831.55
3663,8975,2018-12-31,175
3664,8976,2018-08-15,880.66
3664,8976,2018-12-31,885.51
3664,8976,2019-03-29,1197.79
3664,8976,2019-07-15,877.81
3664,8976,2020-10-30,1043
3664,8976,2021-02-15,1039.65
3664,8976,2021-06-22,738.53
3664,8976,2021-10-19,1164.23
3664,8976,2022-02-18,1270.52
3665,8977,2018-12-31,769.05
3666,8978,2018-12-31,1826.01
3666,8978,2019-03-29,487.26
3666,8978,2019-07-15,955.05
3666,8978,2019-11-29,1049
3666,8978,2020-02-01,887
3666,8978,2020-06-12,250
3666,8978,2020-10-30,3927
3666,8978,2021-10-19,640.52
3666,8978,2022-02-18,640.52
3667,8979,2018-12-31,2890.63
3667,8979,2019-03-29,2663.61
3667,8979,2019-11-29,1877.18
3667,8979,2020-02-01,1629.18
3667,8979,2020-06-12,-1629.18
3668,8980,2019-11-29,3611.73
3668,8980,2020-02-01,1243.82
3668,8980,2020-06-12,0
3668,8980,2020-10-30,2207.32
3669,8981,2018-12-31,3752.42
3669,8981,2019-03-29,3075.43
3669,8981,2019-07-15,898.07
3669,8981,2020-02-01,1783.7
3669,8981,2020-06-12,0
3670,8982,2019-03-29,2476.29
3670,8982,2019-11-29,3177.56
3670,8982,2020-02-01,2532.75
3670,8982,2020-06-12,-360
3670,8982,2020-10-30,2768.39
3670,8982,2021-02-15,2048.39
3670,8982,2021-06-22,1223.67
3670,8982,2021-10-19,3577.91
3670,8982,2022-02-18,2625.29
3671,8983,2018-12-31,2994.23
3671,8983,2019-03-29,2281.4
3671,8983,2019-07-15,938.75
3671,8983,2019-11-29,3063.07
3671,8983,2020-02-01,1478.66
3671,8983,2020-06-12,1340.68
3671,8983,2020-10-30,2877.71
3671,8983,2021-02-15,2603.54
3671,8983,2021-06-22,648.39
3671,8983,2021-10-19,3233.83
3671,8983,2022-02-18,1858.47
3672,8984,2019-03-29,3083.7
3672,8984,2019-11-29,3371.12
3672,8984,2020-02-01,2952
3672,8984,2020-06-12,10597
3673,8985,2019-11-29,16787.51
3673,8985,2020-02-01,1648
3673,8985,2020-06-12,1913
3673,8985,2020-10-30,2316.58
3674,8986,2018-12-31,592.08
3674,8986,2019-03-29,969.49
3674,8986,2019-11-29,922.45
3674,8986,2021-06-22,548.23
3675,8987,2021-10-19,5923.58
3675,8987,2022-02-18,4343.2
3676,8988,2020-10-30,2082.95
3676,8988,2021-02-15,2082.95
3676,8988,2021-06-22,551.47
3676,8988,2021-10-19,2633.63
3676,8988,2022-02-18,2123.62
3677,8989,2019-03-29,831.48
3677,8989,2019-07-15,1088.64
3677,8989,2019-11-29,1414.16
3677,8989,2020-02-01,1109.16
3677,8989,2021-02-15,386
3677,8989,2021-06-22,60
3677,8989,2021-10-19,878.64
3677,8989,2022-02-18,292.88
3678,8990,2018-12-31,1865.99
3678,8990,2019-03-29,441.54
3681,8993,2018-12-31,1038.92
3681,8993,2019-03-29,1038.92
3681,8993,2019-07-15,768
3681,8993,2019-11-29,1827
3681,8993,2020-02-01,2042
3681,8993,2020-06-12,1041
3681,8993,2020-10-30,2357.95
3681,8993,2021-02-15,2137.05
3681,8993,2021-06-22,1061.47
3681,8993,2021-10-19,593.61
3681,8993,2022-02-18,593.61
3682,8994,2018-12-31,2092.24
3683,8995,2018-12-31,1468.98
3683,8995,2019-03-29,1140.45
3684,8996,2018-12-31,2380.62
3684,8996,2019-03-29,2000.47
3684,8996,2019-11-29,2323.01
3684,8996,2020-02-01,1653.81
3684,8996,2020-06-12,152.01
3684,8996,2020-10-30,2347.83
3684,8996,2021-02-15,2341.32
3685,8997,2019-03-29,1995.71
3686,8998,2018-12-31,3047
3686,8998,2019-07-15,7149.31
3686,8998,2019-11-29,3120
3686,8998,2020-02-01,3163
3687,8999,2018-12-31,3041.25
3687,8999,2019-03-29,3802.59
3687,8999,2019-07-15,1117
3687,8999,2019-11-29,3169
3687,8999,2020-02-01,4160
3687,8999,2020-10-30,1611.62
3688,9000,2019-03-29,2355.46
3688,9000,2019-07-15,529.35
3688,9000,2020-06-12,1046.85
3688,9000,2020-10-30,2161.16
3688,9000,2021-02-15,2383.09
3688,9000,2021-06-22,2383.09
3688,9000,2021-10-19,3189.08
3689,9001,2018-12-31,2694.12
3689,9001,2019-03-29,2549.5
3689,9001,2019-07-15,1393
3689,9001,2019-11-29,3233.8
3689,9001,2020-02-01,4376
3689,9001,2020-10-30,3340
3689,9001,2021-02-15,3322.22
3689,9001,2021-06-22,75
3689,9001,2021-10-19,2212.31
3689,9001,2022-02-18,-2212.31
3690,9002,2018-12-31,3384
3690,9002,2019-07-15,3424.53
3690,9002,2019-11-29,3038
3690,9002,2020-02-01,751
3690,9002,2020-06-12,1975
3690,9002,2020-10-30,2691
3690,9002,2021-02-15,3578.87
3690,9002,2021-06-22,1202.88
3690,9002,2021-10-19,3609.94
3690,9002,2022-02-18,3654.14
3691,9003,2018-12-31,3048
3691,9003,2019-11-29,3264
3691,9003,2020-02-01,3706
3691,9003,2020-10-30,3535.52
3691,9003,2021-02-15,3578.87
3693,9005,2018-12-31,4101
3693,9005,2020-02-01,4423.6
3693,9005,2020-06-12,-2845.99
3693,9005,2020-10-30,-106.5
3694,9006,2019-07-15,4595
3694,9006,2019-11-29,2297
3694,9006,2020-02-01,1099
3694,9006,2020-06-12,2347
3695,9007,2018-12-31,3700.29
3695,9007,2020-02-01,2396
3695,9007,2022-02-18,2552
3696,9008,2018-12-31,2144.24
3696,9008,2019-03-29,1826.11
3696,9008,2019-11-29,2591.48
3696,9008,2020-02-01,2401.67
3696,9008,2020-06-12,1101.36
3696,9008,2020-10-30,3262.52
3696,9008,2021-02-15,2933.77
3696,9008,2021-06-22,4057.15
3696,9008,2021-10-19,2711.68
3697,9009,2018-12-31,1651.15
3697,9009,2019-11-29,717.39
3697,9009,2020-02-01,1682
3699,9011,2018-12-31,2083.9
3699,9011,2019-03-29,2124.46
3699,9011,2019-07-15,1831.7
3699,9011,2019-11-29,1719.6
3699,9011,2020-02-01,1517.02
3699,9011,2020-06-12,1844.71
3699,9011,2020-10-30,1299
3699,9011,2021-02-15,1811.47
3699,9011,2021-10-19,1499.27
3699,9011,2022-02-18,25
3700,9012,2018-12-31,7323
3701,9013,2018-12-31,2123.58
3701,9013,2019-03-29,2108.58
3701,9013,2019-11-29,1350.44
3702,9014,2018-12-31,1606.39
3702,9014,2019-03-29,1518.47
3703,9015,﻿2017-10-01,2340.24
3703,9015,2018-01-15,1966.44
3703,9015,2018-08-15,611.35
3703,9015,2020-02-01,3737.99
3703,9015,2020-06-12,0
3703,9015,2020-10-30,1741.64
3704,9016,2019-03-29,1025.48
3704,9016,2019-07-15,1025.48
3704,9016,2019-11-29,84.29
3704,9016,2020-10-30,775.08
3705,9017,2018-12-31,480.6
3707,9019,2018-12-31,1524.44
3707,9019,2019-03-29,851.06
3707,9019,2019-07-15,77.52
3707,9019,2019-11-29,1430.14
3707,9019,2020-02-01,1230.89
3707,9019,2020-10-30,2046
3707,9019,2021-02-15,1754
3707,9019,2021-10-19,1608.02
3707,9019,2022-02-18,1519.4
3708,9020,2019-03-29,1619.32
3709,9021,2018-12-31,4002.29
3710,9022,2019-07-15,752.91
3712,9024,2021-10-19,320.64
3713,9025,2018-08-15,1650.11
3713,9025,2018-12-31,2648.28
3713,9025,2019-03-29,1879.89
3713,9025,2019-07-15,1679.04
3713,9025,2019-11-29,2195.33
3713,9025,2021-06-22,1895.61
3713,9025,2021-10-19,1557.33
3713,9025,2022-02-18,1557.33
3715,9027,2018-12-31,694.72
3715,9027,2019-03-29,1129.84
3715,9027,2019-11-29,1172.35
3715,9027,2020-02-01,2629
3715,9027,2020-10-30,1106.93
3715,9027,2021-02-15,599.9
3715,9027,2021-10-19,2425.77
3715,9027,2022-02-18,1885.4
3717,9029,2018-12-31,1345.8
3717,9029,2019-03-29,1345.8
3717,9029,2019-11-29,876.87
3717,9029,2020-02-01,993.01
3717,9029,2020-10-30,862.62
3717,9029,2021-02-15,595.08
3717,9029,2022-02-18,1446.23
3719,9031,2018-12-31,2836.29
3719,9031,2019-03-29,2197.07
3719,9031,2019-07-15,1785.73
3719,9031,2019-11-29,2885.25
3719,9031,2020-02-01,1785.74
3719,9031,2020-06-12,1820
3719,9031,2021-10-19,3000.98
3719,9031,2022-02-18,785.74
3720,9032,2018-12-31,2025.39
3720,9032,2019-03-29,2071.17
3720,9032,2019-07-15,2104.07
3720,9032,2020-02-01,312.42
3720,9032,2021-02-15,1845.45
3720,9032,2021-06-22,2141.19
3720,9032,2021-10-19,2429.04
3720,9032,2022-02-18,1983.84
3721,9033,2019-03-29,4280.85
3721,9033,2019-11-29,2532
3721,9033,2020-02-01,3263
3721,9033,2020-06-12,541
3721,9033,2020-10-30,2049.62
3721,9033,2021-02-15,2582.96
3721,9033,2022-02-18,477.76
3728,9040,2022-02-18,1386.64
3729,9041,2020-02-01,750
3729,9041,2020-06-12,997
3729,9041,2020-10-30,1015
3729,9041,2021-02-15,445
3729,9041,2021-06-22,1974.38
3729,9041,2021-10-19,1890.52
3730,9042,2018-12-31,1679.04
3730,9042,2019-03-29,1879.89
3730,9042,2019-07-15,0
3730,9042,2019-11-29,1207.31
3731,9043,2021-10-19,3999.43
3731,9043,2022-02-18,3543.62
3732,9044,2018-12-31,211.76
3732,9044,2019-03-29,130.54
3733,9045,2018-12-31,2488
3733,9045,2019-03-29,856
3733,9045,2019-07-15,637.95
3733,9045,2020-10-30,2325
3733,9045,2021-02-15,-538.65
3734,9046,2018-12-31,7982.94
3734,9046,2019-03-29,1775
3734,9046,2019-07-15,3046
3735,9047,2018-12-31,7323
3735,9047,2020-02-01,500
3736,9048,﻿2017-10-01,3982.18
3738,9050,2018-12-31,2140.6
3738,9050,2019-11-29,190.96
3738,9050,2020-02-01,976
3738,9050,2020-10-30,1101
3738,9050,2021-02-15,1100.52
3738,9050,2021-10-19,845.18
3738,9050,2022-02-18,422.59
3739,9051,2018-12-31,1903.03
3739,9051,2019-03-29,1655.03
3739,9051,2019-11-29,1933.93
3739,9051,2020-02-01,1130.21
3740,9052,2020-02-01,1111.22
3740,9052,2020-10-30,1284
3740,9052,2021-10-19,1302.32
3741,9053,2018-12-31,1296
3741,9053,2019-03-29,1034
3746,9058,2018-12-31,851.06
3746,9058,2019-03-29,533.93
3746,9058,2019-07-15,375.78
3746,9058,2019-11-29,375.78
3746,9058,2020-06-12,726.05
3746,9058,2020-10-30,382
3746,9058,2021-02-15,182.54
3747,9059,2019-03-29,2480.73
3748,9060,2018-12-31,2023.37
3748,9060,2019-03-29,1588.62
3748,9060,2019-11-29,1241.22
3748,9060,2020-10-30,4322.44
3749,9061,2018-01-15,2229.51
3749,9061,2018-12-31,4326.67
3749,9061,2019-11-29,569.07
3750,9062,2018-12-31,2517.9
3750,9062,2019-03-29,1824.31
3752,9064,2021-10-19,1327.04
3752,9064,2022-02-18,615.76
3753,9065,2018-12-31,811.48
3753,9065,2019-03-29,-413.76
3754,9066,2018-12-31,11000
3755,9067,2018-12-31,1035.28
3755,9067,2021-10-19,1500.81
3755,9067,2022-02-18,1793.42
3756,9068,2018-12-31,510
3757,9069,2019-03-29,468
3757,9069,2020-02-01,1166
3758,9070,2018-12-31,530.94
3759,9071,2019-03-29,1152.5
3760,9072,2019-03-29,587.51
3760,9072,2019-11-29,595.93
3761,9073,2018-12-31,7323
3762,9074,2018-12-31,41
3762,9074,2019-03-29,5614
3763,9075,2018-12-31,1488.06
3764,9076,2020-06-12,200
3764,9076,2020-10-30,1857.94
3764,9076,2021-02-15,1082.94
3764,9076,2021-06-22,1061.47
3764,9076,2021-10-19,2440.09
3764,9076,2022-02-18,1613.62
3765,9077,2018-12-31,1252.64
3765,9077,2019-03-29,578.74
3765,9077,2019-11-29,1273.16
3767,9079,2018-12-31,2041.36
3767,9079,2019-03-29,1959.63
3767,9079,2019-11-29,965.53
3767,9079,2020-02-01,1619.95
3768,9080,2018-12-31,2270.31
3768,9080,2019-03-29,1807.39
3768,9080,2020-02-01,-417.63
3769,9081,2018-12-31,510
3770,9082,2018-12-31,2285.19
3770,9082,2019-03-29,2660.16
3770,9082,2019-07-15,545.25
3770,9082,2020-10-30,50
3771,9083,2018-01-15,1849.71
3771,9083,2020-10-30,2728.75
3771,9083,2021-02-15,2030.6
3771,9083,2021-06-22,1526.84
3771,9083,2021-10-19,2272.02
3771,9083,2022-02-18,2791.75
3772,9084,2018-12-31,1828.5
3772,9084,2019-03-29,2104.48
3772,9084,2019-07-15,1617.16
3772,9084,2019-11-29,1238.48
3772,9084,2020-02-01,2320
3772,9084,2020-06-12,1582
3772,9084,2021-02-15,2251.38
3772,9084,2021-06-22,1613.96
3772,9084,2021-10-19,3460.11
3772,9084,2022-02-18,1713.01
3773,9085,2019-03-29,1052.16
3773,9085,2019-07-15,1052.16
3774,9086,2018-12-31,1214.12
3774,9086,2021-02-15,1264.46
3774,9086,2021-06-22,1264.46
3775,9087,2018-12-31,992.9
3775,9087,2019-03-29,688.84
3775,9087,2019-07-15,688.84
3775,9087,2019-11-29,688.84
3776,9088,2018-12-31,1130.08
3776,9088,2019-03-29,1655.03
3776,9088,2019-07-15,1895
3776,9088,2019-11-29,2447.35
3776,9088,2020-02-01,1685.93
3776,9088,2020-10-30,1145.62
3776,9088,2021-02-15,1820.57
3776,9088,2021-06-22,-8.75
3778,9090,2018-12-31,522.02
3778,9090,2019-03-29,399.02
3778,9090,2019-07-15,921.04
3778,9090,2020-06-12,145.96
3778,9090,2020-10-30,1011.18
3778,9090,2021-02-15,3387.86
3779,9091,2018-12-31,1643.54
3779,9091,2019-03-29,1233.49
3780,9092,2020-10-30,4629.92
3781,9093,2019-07-15,1679
3781,9093,2019-11-29,0
3781,9093,2020-02-01,390.47
3781,9093,2022-02-18,1758.18
3782,9094,2019-03-29,648.3
3782,9094,2019-07-15,648.3
3782,9094,2019-11-29,648.3
3783,9095,﻿2017-10-01,1787.9
3783,9095,2018-01-15,1527.9
3783,9095,2018-12-31,621.9
3784,9096,2018-12-31,2103.97
3785,9097,2020-02-01,285
3785,9097,2021-02-15,445
3785,9097,2021-06-22,535
3785,9097,2021-10-19,90
3786,9098,2018-12-31,1500.31
3786,9098,2019-03-29,1168.19
3787,9099,2020-02-01,626
3788,9100,2018-12-31,4474.2
3788,9100,2019-03-29,2810.75
3788,9100,2019-11-29,5168.44
3788,9100,2020-02-01,5379.06
3788,9100,2020-06-12,0
3788,9100,2020-10-30,3053.33
3789,9101,2018-12-31,2959.06
3791,9103,2018-12-31,2959.06
3792,9104,2018-12-31,2403.78
3792,9104,2019-03-29,-1127
3792,9104,2019-07-15,1126.62
3793,9105,2020-02-01,696.05
3794,9106,2019-11-29,2425.01
3794,9106,2020-02-01,2182.64
3794,9106,2020-10-30,2200
3794,9106,2021-02-15,1495.89
3794,9106,2021-10-19,2195.1
3794,9106,2022-02-18,1175.49
3795,9107,2018-12-31,1833
3795,9107,2019-03-29,1458
3795,9107,2019-07-15,1014.5
3795,9107,2019-11-29,1245.34
3795,9107,2020-02-01,1381
3795,9107,2020-06-12,-470
3795,9107,2021-02-15,1544.21
3795,9107,2021-10-19,1513.38
3795,9107,2022-02-18,1423.73
3796,9108,2018-12-31,1488.06
3796,9108,2019-03-29,1342.09
3796,9108,2019-07-15,1233.49
3796,9108,2019-11-29,1504.73
3796,9108,2020-06-12,1091
3796,9108,2021-02-15,1112.32
3797,9109,2018-12-31,669
3797,9109,2019-03-29,833
3798,9110,2018-12-31,1488.06
3798,9110,2019-03-29,1396.4
3798,9110,2019-07-15,907.69
3798,9110,2019-11-29,922.45
3799,9111,2018-12-31,1832.75
3799,9111,2019-03-29,686.03
3799,9111,2019-07-15,642.52
3799,9111,2019-11-29,1442.03
3799,9111,2020-02-01,1172
3799,9111,2020-06-12,798
3799,9111,2020-10-30,2823.61
3799,9111,2021-02-15,2120.99
3799,9111,2021-06-22,1613.96
3799,9111,2021-10-19,1908.6
3800,9112,2018-12-31,913.91
3800,9112,2019-03-29,479.75
3801,9113,2018-12-31,6573
3801,9113,2019-11-29,6573
3803,9115,2018-12-31,2120.07
3804,9116,2018-12-31,1206.86
3804,9116,2019-03-29,2147.69
3804,9116,2019-07-15,330.21
3804,9116,2019-11-29,2343.96
3804,9116,2020-02-01,1905
3805,9117,2018-12-31,4799.73
3805,9117,2019-03-29,2761.74
3805,9117,2019-11-29,3205.92
3805,9117,2020-02-01,4592.28
3805,9117,2020-06-12,-2811.9
3808,9120,2018-12-31,813.95
3808,9120,2020-10-30,927.69
3808,9120,2021-02-15,1198.78
3808,9120,2021-06-22,755.37
3808,9120,2021-10-19,1485.74
3809,9121,2019-03-29,972.45
3811,9123,2018-12-31,2541.15
3815,9127,2018-12-31,1038.92
3815,9127,2019-03-29,1800.12
3815,9127,2019-11-29,200
3815,9127,2020-02-01,200
3815,9127,2021-06-22,42.55
3815,9127,2021-10-19,593.61
3815,9127,2022-02-18,593.61
3816,9128,2018-12-31,1442.19
3816,9128,2019-03-29,1212.59
3816,9128,2019-11-29,1461.64
3816,9128,2021-02-15,1442.19
3816,9128,2021-06-22,831.63
3816,9128,2021-10-19,1685.71
3819,9131,2018-12-31,6573
3819,9131,2019-07-15,5566.16
3820,9132,2018-12-31,3105.98
3820,9132,2019-03-29,2673.36
3820,9132,2019-11-29,2975.43
3820,9132,2020-02-01,2923
3820,9132,2020-10-30,2714.2
3820,9132,2021-02-15,2331.9
3820,9132,2021-06-22,324.19
3820,9132,2021-10-19,3405.35
3820,9132,2022-02-18,2575.59
3822,9134,2018-12-31,200
3822,9134,2019-03-29,275
3822,9134,2021-10-19,318.85
3825,9137,2018-12-31,5973
3826,9138,2018-12-31,1832.75
3826,9138,2019-03-29,1249.6
3826,9138,2019-11-29,2340.32
3826,9138,2020-02-01,2310
3826,9138,2020-06-12,1085
3826,9138,2020-10-30,2383.5
3826,9138,2021-02-15,2628.02
3826,9138,2021-06-22,1613.96
3826,9138,2021-10-19,4149.67
3826,9138,2022-02-18,3806.69
3827,9139,2018-12-31,2476
3827,9139,2019-03-29,2376
3827,9139,2019-07-15,2376
3828,9140,2018-12-31,5294
3829,9141,2019-03-29,1454.72
3829,9141,2019-11-29,1843.25
3829,9141,2021-02-15,1663.65
3829,9141,2021-10-19,2425.77
3830,9142,2018-12-31,1091
3830,9142,2019-03-29,1110
3830,9142,2019-11-29,1308.66
3830,9142,2020-02-01,1119
3830,9142,2020-10-30,1385.81
3830,9142,2021-02-15,912.66
3831,9143,2018-01-15,1651.15
3831,9143,2018-08-15,1684.16
3832,9144,2018-12-31,2359.1
3832,9144,2019-03-29,1585.53
3832,9144,2019-11-29,1492.14
3832,9144,2020-02-01,1746.27
3834,9146,2018-12-31,746
3834,9146,2019-03-29,1172
3834,9146,2021-06-22,1523.3
3834,9146,2021-10-19,925.58
3834,9146,2022-02-18,1023.93
3835,9147,2021-06-22,432.5
3836,9148,2018-12-31,718.32
3836,9148,2019-11-29,1371.45
3836,9148,2020-02-01,1182.23
3837,9149,2021-06-22,350
3840,9152,2018-12-31,2352.94
3840,9152,2019-03-29,3079.59
3840,9152,2019-07-15,832.38
3840,9152,2019-11-29,3359.49
3840,9152,2020-02-01,3155
3840,9152,2020-06-12,876.72
3840,9152,2020-10-30,3354.37
3840,9152,2021-02-15,2718.25
3840,9152,2021-06-22,1699.41
3840,9152,2021-10-19,3145.65
3840,9152,2022-02-18,3061.09
3841,9153,2018-12-31,3105.98
3841,9153,2019-03-29,3238.14
3841,9153,2019-11-29,2967.61
3841,9153,2020-02-01,1955
3841,9153,2021-06-22,1938.13
3841,9153,2021-10-19,3145.65
3841,9153,2022-02-18,3260.89
3842,9154,2019-03-29,6266.6
3842,9154,2019-07-15,6067
3842,9154,2020-02-01,6400
3842,9154,2020-06-12,-6400
3843,9155,2019-11-29,649
3843,9155,2020-02-01,1298
3843,9155,2020-06-12,1298
3843,9155,2020-10-30,649
3844,9156,2019-07-15,5228
3844,9156,2019-11-29,45.51
3844,9156,2020-02-01,5329
3845,9157,2018-12-31,8831.35
3845,9157,2021-10-19,6448.27
3846,9158,2020-10-30,2047.58
3846,9158,2021-02-15,2772.59
3846,9158,2021-10-19,2592.05
3846,9158,2022-02-18,1297.03
3848,9160,2018-12-31,1724
3848,9160,2019-03-29,380.32
3848,9160,2019-07-15,380.32
3849,9161,2020-02-01,1150
3849,9161,2021-02-15,1209.12
3849,9161,2022-02-18,1231.46
3850,9162,2020-06-12,4202
3850,9162,2020-10-30,3131.18
3850,9162,2021-06-22,-1565.59
3851,9163,2019-11-29,3994.77
3851,9163,2020-02-01,1617.16
3851,9163,2020-06-12,1817
3851,9163,2020-10-30,1781
3851,9163,2021-02-15,2151.17
3851,9163,2021-06-22,3304.06
3851,9163,2021-10-19,2564.3
3851,9163,2022-02-18,3695.87
3852,9164,2018-12-31,3352
3854,9166,2018-12-31,1168.19
3854,9166,2019-03-29,1168.19
3854,9166,2019-07-15,1577.92
3854,9166,2019-11-29,1344.72
3854,9166,2020-02-01,1344.72
3855,9167,2018-12-31,900.93
3855,9167,2020-06-12,919
3855,9167,2022-02-18,955.75
3856,9168,2018-12-31,200
